method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.StringUtils$join<[FCII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.0876795,0.0839689,0.444444,0.159091,0.0121626,0.121951,0.2,0
org.apache.commons.lang3.time.DateFormatUtils$formatUTC<JLjava/lang/String;Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00237318,0.0,0.0,0
org.apache.commons.lang3.mutable.MutableShort$setValue<Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.mutable.MutableBoolean$isTrue<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00207654,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringBuilder$append<Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00237318,0.0121951,0.0,0
org.apache.commons.lang3.ArrayUtils$removeElement<[FF>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.766818,0.222222,0.0681818,0.00385642,0.0365854,0.1,0
org.apache.commons.lang3.text.StrTokenizer$setTrimmerMatcher<Lorg/apache/commons/lang3/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.859564,0.0405861,0.0,0.0360183,0.0,0.0,0.0,0.859564,0.0145689,0.838385,0.859564,0.0,0.859564,0.0,0.0,0.870567,0.0,0.0,0.865341,0.0,0.0,0.000430293,0.0422942,0.0,0.0,0.000430293,0.304413,0.511525,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00177989,0.0243902,0.0,0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper$<init><[Lorg/apache/commons/lang3/text/translate/NumericEntityUnescaper$OPTION;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0203012,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.218654,0.406261,0.0,0.0680272,0.439909,0.365533,0.111111,0.0454545,0.00622961,0.0487805,0.2,0
org.apache.commons.lang3.time.FastDateParser$Strategy$setCalendar<Lorg/apache/commons/lang3/time/FastDateParser;Ljava/util/Calendar;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.711864,0.0285092,0.0,0.0759659,0.0,0.0,0.0,0.711864,0.0059322,0.676787,0.711864,0.0,0.711864,0.0,0.0,0.730816,0.0,0.0,0.72182,0.0,0.0,0.000430293,0.0297091,0.0,0.0,0.000430293,0.460924,0.6746,0.0,0.123205,0.155707,0.139456,0.333333,0.0909091,0.0,0.0121951,0.2,0
org.apache.commons.lang3.builder.HashCodeBuilder$register<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.911565,1.0,0.955782,0.111111,0.0227273,0.00771284,0.0609756,0.1,0
org.apache.commons.lang3.Conversion$shortToBinary<SI[ZII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.107332,0.123961,0.117914,0.555556,0.159091,0.0183922,0.109756,0.5,0
org.apache.commons.lang3.time.FastDateParser$NumberStrategy$isNumber<>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.227513,0.227513,0.227513,0.0,0.0227273,0.000296648,0.0,0.0,0
org.apache.commons.lang3.text.CompositeFormat$<init><Ljava/text/Format;Ljava/text/Format;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0680272,1.0,0.767007,0.222222,0.0681818,0.00237318,0.0365854,0.1,0
org.apache.commons.lang3.BitField$clear<I>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00177989,0.0,0.0,0
org.apache.commons.lang3.StringUtils$repeat<Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00196464,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.0672714,1.0,0.712708,0.222222,0.227273,0.0287748,0.268293,0.3,0
org.apache.commons.lang3.text.StrBuilder$<init><>,0.0,0.0,0.0,0.0,0.617433,0.020788,0.0,0.101506,0.0,0.0,0.0,0.617433,0.00388323,0.57768,0.617433,0.0,0.617433,0.0,0.0,0.63945,0.0,0.0,0.629004,0.0,0.0,0.000430293,0.0216629,0.0,0.0,0.000430293,0.539493,0.746883,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000889944,0.0121951,0.0,0
org.apache.commons.lang3.text.StrMatcher$spaceMatcher<>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.0,0.0,0.000296648,0.0,0.0,0
org.apache.commons.lang3.concurrent.TimedSemaphore$getPeriod<>,0.0,0.0,0.0,0.0,0.970944,0.0496932,0.0,0.00589391,0.0,0.0,0.0,0.970944,0.074688,0.965896,0.970944,0.0,0.970944,0.0,0.0,0.97349,0.0,0.0,0.97228,0.0,0.0,0.000430293,0.0517846,0.0,0.0,0.000430293,0.101526,0.229383,0.0,0.953893,0.953893,0.953893,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.StringUtils$normalizeSpace<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0929705,0.785336,0.554548,0.111111,0.0227273,0.00296648,0.0243902,0.5,0
org.apache.commons.lang3.ObjectUtils$compare<Ljava/lang/Comparable;Ljava/lang/Comparable;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.716553,0.716553,0.716553,0.222222,0.0454545,0.00118659,0.0,0.1,0
org.apache.commons.lang3.ArrayUtils$subarray<[FII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.844545,0.333333,0.113636,0.00978938,0.134146,0.1,0
org.apache.commons.lang3.exception.DefaultExceptionContext$addContextValue<Ljava/lang/String;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.90799,0.0445457,0.0,0.0229208,0.0,0.0,0.0,0.90799,0.0232818,0.893207,0.90799,0.0,0.90799,0.0,0.0,0.915572,0.0,0.0,0.91197,0.0,0.0,0.000430293,0.0464205,0.0,0.0,0.000430293,0.234766,0.42721,0.0,0.440665,0.440665,0.440665,0.222222,0.0227273,0.00118659,0.0121951,0.1,0
org.apache.commons.lang3.math.NumberUtils$<clinit><>,0.0753778,0.0166667,0.335238,0.5,0.786925,0.232429,0.897767,0.442698,0.5,0.0274725,0.00561798,0.786925,0.00884185,0.757877,0.786925,0.00798983,0.786925,0.0166667,0.206818,0.80231,0.481544,0.0274725,0.795005,0.0111732,8.62024e-07,0.000430293,0.508975,0.5,0.5,0.000430293,0.484904,0.55578,0.490303,0.368103,1.0,0.474175,0.0,0.0,0.016019,0.207317,0.4,0
org.apache.commons.lang3.event.EventListenerSupport$<init><Ljava/lang/Class;Ljava/lang/ClassLoader;>,0.0,0.0,0.0,0.0,0.96368,0.0490992,0.0,0.0091683,0.0,0.0,0.0,0.96368,0.06023,0.957425,0.96368,0.0,0.96368,0.0,0.0,0.966841,0.0,0.0,0.965339,0.0,0.0,0.000430293,0.0511657,0.0,0.0,0.000430293,0.134896,0.285297,0.0,0.646259,0.808768,0.767196,0.222222,0.0681818,0.00860279,0.0853659,0.5,0
org.apache.commons.lang3.builder.ToStringBuilder$append<[D>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00266983,0.0121951,0.0,0
org.apache.commons.lang3.ArrayUtils$isNotEmpty<[Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.920635,0.920635,0.920635,0.111111,0.0227273,0.00237318,0.0,0.1,0
org.apache.commons.lang3.Range$is<Ljava/lang/Object;Ljava/util/Comparator;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.472411,0.472411,0.472411,0.222222,0.0454545,0.00118659,0.0,0.1,0
org.apache.commons.lang3.mutable.MutableShort$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00177989,0.0243902,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$invokeExactStaticMethod<Ljava/lang/Class;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.563303,0.333333,0.0909091,0.00355977,0.0365854,0.2,0
org.apache.commons.lang3.exception.ExceptionUtils$getMessage<Ljava/lang/Throwable;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0672714,1.0,0.626909,0.111111,0.0681818,0.00652625,0.0487805,0.1,0
org.apache.commons.lang3.RandomStringUtils$randomNumeric<I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00118659,0.0,0.0,0
org.apache.commons.lang3.StringUtils$countMatches<Ljava/lang/CharSequence;Ljava/lang/CharSequence;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.557823,1.0,0.837207,0.222222,0.0909091,0.00830614,0.0853659,0.3,0
org.apache.commons.lang3.builder.ToStringBuilder$appendToString<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00266983,0.0243902,0.0,0
org.apache.commons.lang3.exception.ContextedException$getFirstContextValue<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.440665,0.440665,0.440665,0.111111,0.0454545,0.00118659,0.0,0.1,0
org.apache.commons.lang3.builder.ToStringStyle$append<Ljava/lang/StringBuffer;Ljava/lang/String;[FLjava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.444444,0.113636,0.00889944,0.0853659,0.0,0
org.apache.commons.lang3.BooleanUtils$toStringOnOff<Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00118659,0.0,0.0,0
org.apache.commons.lang3.tuple.Triple$toString<>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.235828,0.235828,0.235828,0.0,0.0227273,0.00622961,0.0,0.0,0
org.apache.commons.lang3.mutable.MutableFloat$compareTo<Lorg/apache/commons/lang3/mutable/MutableFloat;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.533636,0.111111,0.0681818,0.00207654,0.0121951,0.1,0
org.apache.commons.lang3.EnumUtils$<init><>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0121951,0.0,0
org.apache.commons.lang3.reflect.FieldUtils$readField<Ljava/lang/Object;Ljava/lang/String;Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00196464,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.0672714,1.0,0.733506,0.333333,0.113636,0.0106793,0.0731707,0.1,0
org.apache.commons.lang3.text.CompositeFormat$parseObject<Ljava/lang/String;Ljava/text/ParsePosition;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00148324,0.0,0.0,0
org.apache.commons.lang3.BooleanUtils$toStringOnOff<Ljava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00148324,0.0,0.0,0
org.apache.commons.lang3.tuple.ImmutablePair$<init><Ljava/lang/Object;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.845036,0.0393982,0.0,0.0399476,0.0,0.0,0.0,0.845036,0.0130006,0.82212,0.845036,0.0,0.845036,0.0,0.0,0.856988,0.0,0.0,0.851313,0.0,0.0,0.000430293,0.0410563,0.0,0.0,0.000430293,0.322757,0.532304,0.0,0.512472,0.512472,0.512472,0.222222,0.0681818,0.00237318,0.0365854,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$getSummaryObjectEndText<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.tuple.Triple$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.00261952,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.0672714,0.235828,0.207735,0.111111,0.0681818,0.010086,0.0609756,0.1,0
org.apache.commons.lang3.time.FormatCache$MultipartKey$hashCode<>,0.0,0.0,0.0,0.0,0.779661,0.0340527,0.0,0.0576293,0.0,0.0,0.0,0.779661,0.00847458,0.749938,0.779661,0.0,0.779661,0.0,0.0,0.795435,0.0,0.0,0.787945,0.0,0.0,0.000430293,0.0354859,0.0,0.0,0.000430293,0.396003,0.610529,0.0,0.0672714,0.505669,0.443041,0.0,0.136364,0.0106793,0.0731707,0.1,0
org.apache.commons.lang3.event.EventListenerSupport$getListeners<>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.769463,0.769463,0.769463,0.0,0.0227273,0.00148324,0.0,0.2,0
org.apache.commons.lang3.math.NumberUtils$max<[F>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0816327,1.0,0.885204,0.111111,0.0681818,0.00949273,0.0853659,0.1,0
org.apache.commons.lang3.time.DateUtils$round<Ljava/lang/Object;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00720367,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.115698,0.253825,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.0103827,0.0731707,0.0,0
org.apache.commons.lang3.Conversion$binaryToByte<[ZIBII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.123961,0.107458,0.555556,0.227273,0.0192821,0.134146,0.7,0
org.apache.commons.lang3.CharRange$getStart<>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.Conversion$byteToBinary<BI[ZII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.107332,0.123961,0.115646,0.555556,0.159091,0.0139425,0.097561,0.5,0
org.apache.commons.lang3.BooleanUtils$toString<Ljava/lang/Boolean;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,1.0,1.0,1.0,0.444444,0.0909091,0.00296648,0.0243902,0.0,0
org.apache.commons.lang3.time.DateUtils$getFragmentInHours<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$addAll<[Ljava/lang/Object;[Ljava/lang/Object;>,0.316228,0.214286,0.37037,0.5,0.992736,0.406058,0.994792,0.497053,0.5,0.3125,0.0833333,0.992736,0.248184,0.991441,0.992736,0.129099,0.992736,0.214286,0.32,0.993386,0.498913,0.3125,0.993077,0.153846,1.87484e-05,0.000430293,0.526099,0.5,0.5,0.000430293,0.14086,0.0,0.499454,0.0672714,1.0,0.900932,0.222222,0.136364,0.021062,0.170732,0.4,0
org.apache.commons.lang3.ArrayUtils$toPrimitive<[Ljava/lang/Integer;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0681818,0.00860279,0.0853659,0.0,0
org.apache.commons.lang3.StringUtils$deleteWhitespace<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.0091683,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.134896,0.285297,0.0,0.0672714,1.0,0.830413,0.111111,0.113636,0.0127559,0.121951,0.1,0
org.apache.commons.lang3.tuple.ImmutableTriple$of<Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.98063,0.128885,0.0,0.00327439,0.0,0.0,0.0,0.980629,0.108959,0.977225,0.98063,0.0,0.98063,0.0,0.0,0.982342,0.0,0.0,0.981529,0.0,0.0,0.000430293,0.0526099,0.0,0.0,0.000430293,0.0680584,0.166548,0.0,0.235828,0.235828,0.235828,0.333333,0.0681818,0.00177989,0.0,0.0,0
org.apache.commons.lang3.ClassUtils$convertClassNamesToClasses<Ljava/util/List;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.720181,0.111111,0.113636,0.00978938,0.109756,0.1,0
